t,u,v,x,y,z,r,num_contours,threshold
783.3719253540039,440,371,1.9925564919429521,-2.2747268012594923,8.334876829042415,53.99,6,
816.5860176086426,488,344,2.7911300037064493,-1.8068939955522612,8.339510748702743,53.96,6,
849.6649265289307,522,321,3.365982225836432,-1.4114776951672863,8.364312267657994,53.8,6,
881.2088966369629,551,301,3.8485019629251074,-1.0627671436535961,8.362757851700428,53.81,5,
914.421796798706,578,285,4.328897038180798,-0.7895845030881528,8.422234699606962,53.43,5,
947.4918842315674,596,269,5.048555141807794,-0.5547337278106509,9.181799632728016,49.01,5,
981.7240238189697,606,263,5.980744839048286,-0.5029741077676697,10.496850944716586,42.87,7,
1014.3570899963379,605,265,6.044429781760114,-0.554471256210078,10.645848119233499,42.27,7,
1045.7770824432373,596,273,5.659416456999085,-0.707628087831656,10.292772186642269,43.72,7,
1078.819990158081,575,282,5.4979200487013,-0.946969696969697,10.822510822510823,41.58,5,
1111.7289066314697,553,288,5.3042371603605885,-1.142712036566785,11.42712036566785,39.38,11,
1144.7350978851318,535,290,5.109865870227996,-1.242709437963945,11.930010604453871,37.72,10,
1178.1258583068848,525,291,5.036429073033708,-1.3102904905453547,12.332145793368046,36.49,7,
1211.4479541778564,515,292,4.987573555634809,-1.3908701854493581,12.83880171184023,35.05,7,
1244.786024093628,501,291,4.829275948660714,-1.4229910714285714,13.392857142857142,33.6,8,
1275.5639553070068,488,290,4.610020661157025,-1.4348025711662076,13.774104683195592,32.67,7,
1308.326005935669,471,291,4.262252538570529,-1.5054313602015112,14.168765743073047,31.76,7,
1342.7190780639648,452,294,3.8296419902912624,-1.6383495145631068,14.563106796116505,30.9,7,
1376.1498928070068,428,299,3.2241196303696302,-1.841908091908092,14.985014985014985,30.03,7,
1410.0279808044434,404,302,2.561383928571429,-1.9770408163265307,15.306122448979593,29.4,7,
1443.7100887298584,387,302,2.081235382016632,-2.014033264033264,15.592515592515593,28.86,7,
1475.3639698028564,375,300,1.7258187128106408,-1.968848442422121,15.750787539376969,28.57,7,
1508.2557201385498,362,299,1.3366114217252396,-1.9635250266240682,15.974440894568689,28.17,5,
1541.266918182373,341,300,0.6772004271582736,-2.023381294964029,16.18705035971223,27.8,5,
1574.275016784668,316,303,-0.12903697373155815,-2.1253148614609576,16.19287513494063,27.79,6,
1607.301950454712,296,305,-0.768964438884918,-2.1778949249463904,16.082916368834884,27.98,6,
1641.0188674926758,279,306,-1.3141172461565964,-2.212191633893457,16.088666428316053,27.97,6,
1673.771858215332,260,307,-1.9020177687411601,-2.221092644978784,15.912305516265912,28.28,7,
1706.7809104919434,237,311,-2.562265947830579,-2.2920971074380168,15.495867768595042,29.04,7,
1740.0410175323486,211,316,-3.2539725899100898,-2.3726273726273726,14.985014985014985,30.03,5,
1773.3631134033203,190,319,-3.760663722168442,-2.389883833494676,14.520813165537271,30.99,7,
1807.2128295898438,176,321,-4.05063539378726,-2.3827267022278003,14.119861939127706,31.87,6,
1841.2277698516846,167,321,-4.2229713477524635,-2.3379772167487687,13.854679802955665,32.48,6,
1872.5969791412354,164,317,-4.28992523006135,-2.2143404907975457,13.803680981595091,32.6,3,
1906.308889389038,167,312,-4.1438703738670695,-2.039274924471299,13.595166163141993,33.1,6,
1939.3739700317383,167,308,-4.024709782130282,-1.870598591549296,13.204225352112676,34.08,5,
1973.013162612915,156,308,-4.169694767441861,-1.807997731140102,12.76233692569484,35.26,4,
2005.5971145629883,140,309,-4.40412629639738,-1.7654885371179039,12.281659388646288,36.64,4,
2039.3829345703125,130,307,-4.494248845646439,-1.6573218997361476,11.87335092348285,37.9,4,
2071.6378688812256,132,296,-4.331510215882807,-1.3492675404780266,11.565150346954512,38.91,4,
2104.541063308716,145,283,-3.9045486716027877,-1.0032976605276258,11.199601791936287,40.18,4,
2135.8628273010254,154,274,-3.5704512056142037,-0.7647552783109405,10.796545105566219,41.68,4,
2204.3139934539795,154,269,-3.456827090592335,-0.6315331010452963,10.452961672473869,43.05,7,
2236.271858215332,161,265,-3.224909855769231,-0.530260180995475,10.180995475113122,44.2,8,
2270.1799869537354,179,257,-2.8259400150905436,-0.35630449362843736,10.06036217303823,44.73,9,
2302.278995513916,201,244,-2.351369641282786,-0.0826537359488649,9.918448313863788,45.37,8,
2335.0307941436768,227,232,-1.7845258320847601,0.1605308219178082,9.631849315068493,46.72,8,
2367.6929473876953,251,220,-1.2846816588785048,0.3894080996884735,9.345794392523365,48.15,8,
2400.7818698883057,274,206,-0.8393706747404844,0.6487889273356401,9.159373091797272,49.13,7,
2434.180974960327,309,188,-0.19675435205506783,0.9726656025538707,8.978451715881883,50.12,6,
2467.37003326416,350,169,0.5223253301611964,1.2927267430569043,8.739561079821325,51.49,7,
2500.499963760376,389,150,1.169327445652174,1.5949905482041586,8.506616257088847,52.9,7,
2530.3080081939697,426,134,1.7523021159874612,1.8324728010326388,8.29799004241195,54.23,6,
2562.4258518218994,462,124,2.324279372831842,1.985576045280263,8.216176739090743,54.77,8,
2596.6198444366455,488,117,2.779283539398413,2.127929507289168,8.304115150396752,54.19,9,
2629.6939849853516,511,109,3.229508027631083,2.3163428894756697,8.487363259147491,53.02,7,
2662.899971008301,546,98,3.872428684059633,2.5444380733944953,8.600917431192661,52.32,8,
2696.0489749908447,580,89,4.446507773750477,2.700543685616177,8.584509729111026,52.42,7,
2728.9650440216064,591,89,4.782426488681103,2.7866633858267718,8.858267716535433,50.8,17,
2762.399911880493,587,97,4.822916141950433,2.701239169856941,9.067096514205117,49.63,11,
2796.0968017578125,577,104,4.879213985069885,2.7001270648030498,9.529860228716645,47.22,14,
2829.1099071502686,578,106,5.102425959629385,2.7713434811383193,9.927200529450696,45.33,9,
2863.2168769836426,587,106,5.415414663461538,2.8421945701357463,10.180995475113122,44.2,10,
2896.250009536743,582,107,5.4559560104529625,2.8963414634146343,10.452961672473869,43.05,6,
2928.705930709839,568,112,5.317582516144463,2.870126763932073,10.762975364745275,41.81,6,
2961.697816848755,550,119,5.082361504806507,2.796093172294799,11.09193985703722,40.57,9,
2995.128870010376,534,122,4.869229854060913,2.8077411167512687,11.421319796954315,39.4,10,
3028.024911880493,526,123,4.780631148071447,2.8394382604193633,11.648977478643541,38.63,11,
3061.7339611053467,516,125,4.648437500000001,2.85218253968254,11.904761904761905,37.8,10,
3094.0539836883545,501,129,4.420149056796514,2.8347180604739854,12.258240261509126,36.71,16,
3127.2459030151367,484,135,4.1368440489589196,2.7697664603263923,12.661789532920652,35.54,14,
3160.3517532348633,468,140,3.8749908732476634,2.7380257009345788,13.14252336448598,34.24,15,
3193.589925765991,461,139,3.7766446631311625,2.8290259934269497,13.444876008365702,33.47,8,
3226.1579036712646,460,136,3.7610971681150738,2.921786035361103,13.485166317051245,33.37,6,
3259.571075439453,452,137,3.577265341596131,2.919059854897219,13.603385731559856,33.08,8,
3292.2139167785645,427,144,2.9753048425868487,2.791563275434243,13.957816377171214,32.24,7,
3325.2320289611816,396,157,2.1753771551724137,2.484434865900383,14.367816091954023,31.32,6,
3357.917070388794,368,166,1.4099361074705112,2.2730996068152027,14.74442988204456,30.52,7,
3391.6361331939697,350,168,0.895887116922052,2.2485009993337775,14.990006662225184,30.02,6,
3424.617052078247,337,165,0.5091959363514869,2.3492315402606083,15.035081857667892,29.93,6,
3457.878828048706,321,158,0.029862903897401736,2.5607928047968023,14.990006662225184,30.02,6,
3490.1719093322754,304,152,-0.4749586092715232,2.7317880794701987,14.90066225165563,30.2,7,
3522.908926010132,286,147,-1.0016585195530727,2.8651823858034837,14.788038120276044,30.43,7,
3553.5950660705566,267,143,-1.5491904752200847,2.965030974894033,14.672318226279751,30.67,5,
3587.090015411377,244,140,-2.1985418683446274,3.0251694094869315,14.520813165537271,30.99,5,
3620.3198432922363,222,137,-2.7846424326465926,3.0606180665610143,14.263074484944532,31.55,6,
3653.7387371063232,202,133,-3.2832140363128492,3.1133612662942274,13.966480446927374,32.22,6,
3686.558961868286,180,130,-3.779217479674797,3.1052393857271903,13.550135501355014,33.21,6,
3719.7489738464355,158,129,-4.23165701486014,3.032124125874126,13.111888111888112,34.32,6,
3752.802848815918,138,128,-4.622100743626063,2.974504249291785,12.74787535410765,35.3,6,
3786.9961261749268,123,125,-4.922168948578594,3.004807692307692,12.541806020066888,35.88,6,
3820.6779956817627,113,116,-5.0883538696188655,3.18755141211955,12.338908692075679,36.47,6,
3886.986017227173,106,103,-5.073992495371595,3.396918804549061,11.90161332980693,37.81,6,
3918.839931488037,94,93,-5.125359695168227,3.486276245889198,11.383759170250443,39.53,6,
3951.8518447875977,76,88,-5.33257404924427,3.4739151633349583,10.970258410531446,41.02,6,
3984.4260215759277,58,86,-5.63393874430319,3.4630606860158317,10.79395538498441,41.69,8,
4017.8987979888916,49,80,-5.746151031811731,3.547776726584673,10.64333017975402,42.28,18,
4050.7969856262207,54,70,-5.558621066433567,3.7150349650349654,10.48951048951049,42.9,7,
4084.512948989868,65,55,-5.209742835574294,3.9525410209662715,10.255241567912488,43.88,23,
4116.965055465698,70,42,-4.955142466283442,4.1040238779571085,9.949148795047536,45.23,40,
4149.898052215576,67,36,-5.04696365987984,4.255674232309747,10.013351134846463,44.94,37,
4182.805061340332,63,33,-5.17977707677608,4.3629159172661875,10.116906474820144,44.48,39,
4215.613126754761,64,29,-5.384795870483342,4.641306898169874,10.558423275457532,42.62,5,
4249.152898788452,80,24,-5.508352534562212,5.184331797235023,11.52073732718894,39.06,7,
4282.4437618255615,101,20,-5.544481167043209,5.824625811917538,12.708274498729173,35.41,7,
4315.125942230225,118,18,-5.428352630395684,6.238758992805756,13.489208633093526,33.36,8,
4347.517013549805,135,18,-5.039489801731997,6.324065633546035,13.67365542388332,32.91,7,
4380.558013916016,154,18,-4.50412851846247,6.299182808716707,13.619854721549638,33.04,6,
4413.439989089966,178,19,-3.8540957084468666,6.272706630336058,13.623978201634877,33.03,6,
4446.764945983887,202,18,-3.2700202859350846,6.43353941267388,13.910355486862441,32.35,6,
4480.520009994507,223,18,-2.7200182788551768,6.5100093837973105,14.075695964967156,31.97,7,
4512.682914733887,242,18,-2.2593144184168015,6.724555735056543,14.539579967689823,30.95,7,
4545.69411277771,264,15,-1.778990963855422,7.47475194897236,15.946137491141036,28.22,8,
4577.012062072754,289,13,-1.129257034741975,8.647399431125558,18.28524989841528,24.61,6,
4609.176874160767,315,10,-0.213958084725537,10.29236276849642,21.479713603818617,20.95,11,
4643.25475692749,336,9,0.7787052117263843,11.756921824104234,24.429967426710096,18.42,13,
4675.899982452393,355,8,1.74801967270195,12.116991643454039,25.069637883008358,17.95,12,
4708.86492729187,367,9,2.1420826448906967,11.009786476868328,22.877478393492627,19.67,13,
4741.955995559692,369,11,1.984089176829268,9.696815718157183,20.32520325203252,22.14,15,
4775.241136550903,367,12,1.8185052060854554,9.22529132498921,19.421665947345705,23.17,15,
4808.669090270996,371,12,2.0365569320712695,9.521158129175946,20.044543429844097,22.45,12,
4840.378999710083,381,11,2.5142780172413794,9.870689655172415,20.689655172413794,21.75,13,
4875.056028366089,392,12,2.864930093209054,9.487350199733687,19.973368841544605,22.53,13,
4907.289981842041,397,14,2.787936061187399,8.557148626817447,18.174474959612276,24.76,13,
4940.899848937988,402,16,2.699659153507161,7.712082262210797,16.525890561880278,27.23,12,
4973.700046539307,411,17,2.906308447630923,7.447898111863199,16.031350195938725,28.07,15,
5007.802963256836,424,17,3.3238636363636362,7.453208556149733,16.0427807486631,28.05,15,
5040.8079624176025,436,18,3.604581889081456,7.214038128249566,15.59792027729636,28.85,14,
5075.321912765503,439,19,3.623697032099185,7.037618885869565,15.285326086956522,29.44,11,
5107.426881790161,441,19,3.6646827491554053,6.999577702702702,15.202702702702702,29.6,14,
5139.744758605957,450,20,3.884765625,6.875,15.0,30.0,17,
5173.601865768433,455,21,3.949914837630548,6.700799608355092,14.686684073107049,30.64,13,
5206.997871398926,456,21,4.041162578720583,6.805187272124627,14.915478952601921,30.17,16,
5237.561941146851,464,20,4.3969260899182565,7.024863760217984,15.326975476839237,29.36,15,
5272.877931594849,469,20,4.540318554554725,7.010537049626105,15.295717199184228,29.42,18,
5305.527925491333,462,21,4.220848184681698,6.807443633952254,14.920424403183024,30.16,22,
5338.721990585327,458,25,3.8782082680250785,6.318573667711599,14.106583072100314,31.9,12,
5371.554851531982,458,29,3.698500560538116,5.913677130044841,13.452914798206276,33.45,15,
5404.963970184326,454,36,3.578460120643432,5.697050938337801,13.404825737265416,33.57,15,
5437.547922134399,444,42,3.3716731119199275,5.630118289353958,13.64877161055505,32.97,14,
5471.024036407471,435,43,3.1081007876092857,5.5679077479650285,13.566475731082303,33.17,14,
5503.852844238281,431,39,2.9660138785394934,5.6166169895678095,13.412816691505217,33.55,13,
5536.57603263855,441,33,3.231296079088472,5.78083109919571,13.404825737265416,33.57,12,
5598.858118057251,461,31,3.798206035907452,5.887545072115385,13.521634615384615,33.28,14,
5632.212162017822,475,33,4.152871432307233,5.799835624626419,13.448894202032276,33.46,19,
5665.602922439575,473,38,4.135125395688876,5.709225203497136,13.566475731082303,33.17,17,
5699.156045913696,462,43,3.8564308164192673,5.5948954862162985,13.632232656770677,33.01,18,
5731.510877609253,453,45,3.5859375,5.4981203007518795,13.533834586466165,33.25,12,
5764.758825302124,452,46,3.5229513992259602,5.414557904138136,13.39684429889848,33.59,16,
5798.540830612183,456,47,3.6416330645161294,5.404345878136201,13.440860215053764,33.48,12,
5831.964015960693,463,48,3.854397643565845,5.411906193625978,13.529765484064944,33.26,14,
5865.193128585815,474,49,4.152138157894737,5.385338345864661,13.533834586466165,33.25,14,
5899.825096130371,479,52,4.279225926898829,5.291203842689883,13.509456619633744,33.31,12,
5930.773735046387,476,54,4.207327391696751,5.245938628158845,13.537906137184114,33.24,13,
5964.334011077881,475,56,4.172825168918919,5.18018018018018,13.513513513513514,33.3,14,
5997.69401550293,476,57,4.174673507462687,5.121268656716418,13.432835820895523,33.5,13,
6030.874967575073,473,61,4.104192381059246,5.021319569120287,13.464991023339318,33.42,16,
6063.723802566528,465,64,3.904783249474317,4.9564433763893065,13.517572844698108,33.29,18,
6096.928834915161,460,68,3.7860576923076925,4.864253393665158,13.574660633484163,33.15,19,
6129.671096801758,459,68,3.7772454721127615,4.887844801454986,13.640497120339496,32.99,16,
6162.752151489258,464,65,3.9154913557779802,4.976114649681528,13.64877161055505,32.97,17,
6195.551156997681,472,62,4.106860307414105,5.029385171790235,13.5623869801085,33.18,15,
6229.090929031372,473,60,4.125176221804511,5.075187969924812,13.533834586466165,33.25,14,
6261.768102645874,470,58,4.054044505577329,5.1439553813687064,13.566475731082303,33.17,16,
6295.631885528564,469,56,4.01853706001805,5.189530685920578,13.537906137184114,33.24,17,
6327.960968017578,469,55,3.990922374514491,5.181879294890948,13.444876008365702,33.47,15,
6360.984802246094,464,58,3.8340882090882094,5.0675675675675675,13.365013365013365,33.67,15,
6393.681049346924,453,63,3.5506974947885652,4.941557474687314,13.400833829660513,33.58,18,
6427.7379512786865,447,68,3.4251960175992777,4.851083032490974,13.537906137184114,33.24,15,
6460.288763046265,450,68,3.5241296870275174,4.876020562443301,13.607499244027819,33.07,14,
6493.733882904053,460,66,3.7826344936708862,4.916365280289331,13.5623869801085,33.18,17,
6526.483058929443,465,65,3.88726777437201,4.90617523923445,13.456937799043063,33.44,15,
6558.962106704712,462,64,3.8136842795086876,4.943079688436189,13.481126423007789,33.38,17,
